
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1555530287751 ;SC ;ITAJAI ;CENTRO ;RUA FRANKLIN MAXIMO PEREIRA, N. 243, Apto 704, . ;585.000,00;585.000,00;0.00;Apartamento, 0.00 de área total, 67.40 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530287751
 8444413855237 ;SC ;ITAJAI ;CIDADE NOVA ;RUA MARIA ALVES MAFRA, N. 575, CASA 01 ;165.000,00;165.000,00;0.00;Casa, 0.00 de área total, 51.07 de área privativa, 101.25 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413855237
 8444403006920 ;SC ;ITAJAI ;SANTA REGINA ;RUA LUIZ CASTRO, N. 548, CASA 02 ;249.000,00;249.000,00;0.00;Casa, 0.00 de área total, 49.20 de área privativa, 100.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403006920
 8444413688098 ;SC ;ITAJAI ;SANTA REGINA ;RUA ARQUITETO LUIZ AUGUSTO TROJA, N. 1475, CS 01 ;238.000,00;238.000,00;0.00;Casa, 0.00 de área total, 50.28 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413688098
 1444412856029 ;SC ;ITAPOA ;ITAPEMA DO NORTE ;RUA DOUTOR JOAO COLIN, N. 1698, LOTE 26 QUADRA 53 ;235.000,00;235.000,00;0.00;Casa, 0.00 de área total, 101.00 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412856029
 8444411855930 ;SC ;ITAPOA ;ITAPEMA DO NORTE ;RUA FAISAO, N. 4982, UNIDADE 02, LOT BAL SAO JOSE ;175.000,00;175.000,00;0.00;Casa, 0.00 de área total, 43.41 de área privativa, 126.78 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411855930
 1444420337558 ;SC ;ITAPOA ;BRASILIA ;RUA MARIA LOPES DE SOUZA, N. 1356, LT 25 QD 50 ;761.242,70;430.000,00;0.00;Casa, 0.00 de área total, 132.30 de área privativa, 360.00 de área do terreno,  4 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444420337558
 10168506 ;SC ;JAGUARUNA ;ARROIO CORRENTE ;RUA MANOEL FIRMINO (ANTIGA RUA PROJETADA D), N. S/N, QD B, LT 16 ;180.000,00;180.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 304.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10168506
 8555525843380 ;SC ;JARAGUA DO SUL ;RAU ;RUA DOS IMIGRANTES, N. 350, Apto 133, BL 13 GARAGEM 133 ;114.000,00;190.000,00;40.00;Apartamento, 0.00 de área total, 45.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525843380
 8787705321707 ;SC ;JARAGUA DO SUL ;JARAGUA 99 ;RUA BERTHA WEEGE, N. 1550, Apto 404, BLOCO 1 ;119.601,16;165.000,00;27.52;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705321707
 8444424286956 ;SC ;JARAGUA DO SUL ;TRES RIOS DO NORTE ;RUA 1304JOSE FOSSILE FILHO, N. 254, LT 17 ;142.000,00;142.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 337.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424286956
 8444425223974 ;SC ;JARAGUA DO SUL ;TRES RIOS DO NORTE ;RUA MARTINUS SELHORST, N. 263, CASA 03 ;270.000,00;270.000,00;0.00;Casa, 0.00 de área total, 70.35 de área privativa, 113.93 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425223974
 8555521633306 ;SC ;JARAGUA DO SUL ;JARAGUA 99 ;RUA BERTHA WEEGE, N. 1988, Apto 456, BL 05, VG 141, ED O AMOR DE VERDADE ;194.000,00;194.000,00;0.00;Apartamento, 0.00 de área total, 50.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521633306
 8787712505923 ;SC ;JARAGUA DO SUL ;SAO LUIS ;RUA 1508 URSULA DRAGER, N. 155, Apto 4, TORRE 1 ;249.000,00;249.000,00;0.00;Apartamento, 0.00 de área total, 52.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712505923
 7107400000174 ;SC ;JARAGUA DO SUL ;TRES RIOS DO SUL ;RUA  RUA 1181 ANTIGA RUA EMILIO KLITZKE, N. 34, LT 45 ;560.000,00;560.000,00;0.00;Casa, 0.00 de área total, 197.05 de área privativa, 357.50 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=7107400000174
 8555511114446 ;SC ;JARAGUA DO SUL ;JOAO PESSOA ;RUA  MANOEL FRANCISCO DA COSTA, N. 7556, . ;222.000,00;222.000,00;0.00;Casa, 0.00 de área total, 60.60 de área privativa, 805.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511114446
 8555521316475 ;SC ;JARAGUA DO SUL ;JOAO PESSOA ;RUA 664 - ARTHUR GONCALVES DE ARAUJO, N. 460, Apto 603, 6 ANDAR ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 41.86 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521316475
 8787713428400 ;SC ;JARAGUA DO SUL ;JARAGUA ESQUERDO ;RUA VITORIA CHIODINI SPEZIA, N. 30, Apto 201, BLOCO 10 VG 191 E M05 ;177.939,26;175.000,00;0.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713428400
 8555536415709 ;SC ;JARAGUA DO SUL ;NEREU RAMOS ;RUA 702  JOAO ROPELATO, N. 415, Apto 04G-, 2 PAV ;190.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 51.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536415709
 8444425230628 ;SC ;JARDINOPOLIS ;CENTRO ;RUA VALDEMAR ZUCHINALI, N.  SN, QD 41 LT 09 ;122.873,62;53.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 375.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425230628
 8444425232299 ;SC ;JARDINOPOLIS ;CENTRO ;RUA ANAIR CONFORIN ZANCHET, N. SN, QD 41 ;130.143,64;45.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 375.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425232299
 8555532182025 ;SC ;JOINVILLE ;VILA NOVA ;RUA JULIO STOLF ECONJUNTO RESIDENCIAL MUNIQUE, N. SN, Apto 406, BL E VG 227 ;80.400,00;134.000,00;40.00;Apartamento, 0.00 de área total, 51.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532182025
 8555534677048 ;SC ;JOINVILLE ;VILA NOVA ;RUA SAO FIRMINO, N. 602, Apto 104, 1 PAV, BL 13, VG 215 ;99.000,00;165.000,00;40.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534677048
 8787703052776 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 302, BL 08 ;84.000,00;140.000,00;40.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703052776
 8787703672553 ;SC ;JOINVILLE ;FLORESTA ;RUA PRINCESA MAFALDA, N. 474, Apto 103, BLOCO 04 ;102.000,00;170.000,00;40.00;Apartamento, 0.00 de área total, 42.85 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703672553
 8555539146300 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA ANTONIO JOSE DA COSTA, N. 374, Apto 302, BL 12 ;99.000,00;165.000,00;40.00;Apartamento, 0.00 de área total, 44.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539146300
 8787709522847 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA JARIVATUBA, N. 2120, Apto 502, BL 02 ;126.000,00;210.000,00;40.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709522847
 8555527733159 ;SC ;JOINVILLE ;PARANAGUAMIRIM ;RUA ROSA EUTALIA BERNARDES, N. SN, Apto 402, BLOCO 07 ;79.800,00;133.000,00;40.00;Apartamento, 0.00 de área total, 45.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527733159
 1444402852799 ;SC ;JOINVILLE ;AMERICA ;RUA NACOES UNIDAS, N. 316, Apto 101, 0 ;200.260,00;310.000,00;35.40;Apartamento, 0.00 de área total, 113.66 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402852799
 8787705638034 ;SC ;JOINVILLE ;PARQUE GUARANI ;RUA BOEHMERWALD, N. 2701, Apto 506, . ;180.494,59;207.000,00;12.81;Apartamento, 0.00 de área total, 52.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705638034
 8787701420212 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 101, BL 06 VG 24 ;185.000,00;185.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701420212
 8787701511730 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 201, BL 01 VG 68 ;189.000,00;189.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701511730
 8787701809870 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 401, BL 09 ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701809870
 8787702112112 ;SC ;JOINVILLE ;VILA NOVA ;RUA HELENA BARKEMEYER, N. 72, Apto 303, BL 01 AP 303 ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 54.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702112112
 8787704533514 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 203, BL 07 VG 110 ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704533514
 1555529336957 ;SC ;JOINVILLE ;ANITA GARIBALDI ;RUA COPACABANA, N. 1084, . ;900.000,00;900.000,00;0.00;Casa, 0.00 de área total, 265.00 de área privativa, 495.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529336957
 1787701417540 ;SC ;JOINVILLE ;COSTA E SILVA ;RUA GARCA BRANCA, N. 340, Apto 307, TORRE 1 ;300.000,00;300.000,00;0.00;Apartamento, 0.00 de área total, 63.57 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701417540
 8444408698668 ;SC ;JOINVILLE ;COSTA E SILVA ;RUA ALMIRANTE JACEGUAY, N. 3387, Apto 102, 0 ;257.000,00;257.000,00;0.00;Apartamento, 0.00 de área total, 58.89 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408698668
 8444419838113 ;SC ;JOINVILLE ;COSTA E SILVA ;RUA VALTER PETTERS, N. 104, Apto 302, . ;221.000,00;221.000,00;0.00;Apartamento, 0.00 de área total, 63.92 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419838113
 8555504593334 ;SC ;JOINVILLE ;COSTA E SILVA ;RUA ALBINO KOLBACH, N. 51, Apto 418, . ;239.000,00;239.000,00;0.00;Apartamento, 0.00 de área total, 62.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504593334
 1787701355013 ;SC ;JOINVILLE ;JOAO COSTA ;RUA ISRAEL, N. 68, Apto 303, BL 03 ;225.000,00;225.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701355013
 8555522864913 ;SC ;JOINVILLE ;JOAO COSTA ;RUA MANUEL AGOSTINHO DE CARVALHO, N. 350, Apto 202, BL 01  VG GARAGEM N 33 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 54.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522864913
 8787710413975 ;SC ;JOINVILLE ;JOAO COSTA ;RUA ISRAEL, N. 68, Apto 502, BL 14 ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 3930.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710413975
 8444422511251 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA RAUL PASCOAL FERNANDES, N. 701, . ;215.000,00;215.000,00;0.00;Casa, 0.00 de área total, 51.58 de área privativa, 59.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422511251
 8787700614404 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA ANTONIO JOSE DA COSTA, N. 374, Apto 402, BL 5 ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 44.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700614404
 8555525193645 ;SC ;JOINVILLE ;BOEHMERWALD ;RUA WALDEMIRO JOSE BORGES, N. 1219, Apto 406, BL 01 ;196.000,00;196.000,00;0.00;Apartamento, 0.00 de área total, 45.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525193645
 8555527034811 ;SC ;JOINVILLE ;PARANAGUAMIRIM ;RES AMETIS PARANAGUAMIRIM, N. 1395, Apto 203, BL 07 BOX 81 ;135.000,00;135.000,00;0.00;Apartamento, 0.00 de área total, 45.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527034811
 8787712374322 ;SC ;JOINVILLE ;PARQUE GUARANI ;RUA BOEHMERWALD, N. 2153, Apto 205, TORRE 05 ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 42.78 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712374322
 8787712374659 ;SC ;JOINVILLE ;PARQUE GUARANI ;RUA BOEHMERWALD, N. 2153, Apto 501, TORRE 3 VG 61 ;202.000,00;202.000,00;0.00;Apartamento, 0.00 de área total, 43.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712374659
 8787712383593 ;SC ;JOINVILLE ;PARQUE GUARANI ;RUA BOEHMERWALD, N. 2153, Apto 102, TORRE 04 VG 59 ;207.000,00;207.000,00;0.00;Apartamento, 0.00 de área total, 43.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712383593
 8787713871435 ;SC ;JOINVILLE ;PARQUE GUARANI ;RUA BOEHMERWALD, N. 2153, Apto 503, TORRE 5 ;191.197,65;190.000,00;0.00;Apartamento, 0.00 de área total, 42.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713871435
 8444408309319 ;SC ;JOINVILLE ;AVENTUREIRO ;RUA ALVINO BOLDT, N. 626, CS 04 ;262.936,00;260.000,00;0.00;Casa, 0.00 de área total, 54.91 de área privativa, 62.90 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408309319
 8787704044580 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA ANTONIO JOSE DA COSTA, N. 374, Apto 201, BL 02 ;167.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 44.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704044580
 8787701313246 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 102, BL 13 ;181.670,00;175.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701313246
 8555537210914 ;SC ;JOINVILLE ;VILA NOVA ;RUA SAO FIRMINO, N. 602, Apto 404, BLOCO 12 ;182.600,00;175.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537210914
 8444412511429 ;SC ;JOINVILLE ;VILA NOVA ;RUA  SANTA MARINA, N. 52, CS 01 ;276.364,00;264.000,00;0.00;Casa, 0.00 de área total, 60.04 de área privativa, 61.20 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412511429
 8444421930412 ;SC ;JOINVILLE ;COSTA E SILVA ;RUA JURITI, N. 151, Apto 301, . ;196.747,00;185.000,00;0.00;Apartamento, 0.00 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421930412
 8555539270388 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA ANTONIO JOSE DA COSTA, N. 374, Apto 202, BLOCO 11 ;159.024,55;148.500,00;0.00;Apartamento, 0.00 de área total, 44.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539270388
 8555537983034 ;SC ;JOINVILLE ;ADHEMAR GARCIA ;RUA ANTONIO JOSE DA COSTA, N. 374, Apto 402, BL 14 ;166.580,00;155.000,00;0.00;Apartamento, 0.00 de área total, 44.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537983034
 8555539247785 ;SC ;JOINVILLE ;FLORESTA ;RUA PRINCESA MAFALDA, N. 474, Apto 103, BL 21 ;163.840,00;146.000,00;0.00;Apartamento, 0.00 de área total, 42.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539247785
 8787702351125 ;SC ;JOINVILLE ;VILA NOVA ;RUA HILDO NOVAES, N. 640, Apto 404, BL 16 ;181.670,00;158.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702351125
