
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444404281584 ;SP ;MONGAGUA ;Centro ;AVENIDA FRANCISCO FERNANDES PIRE, N. 1090, LT 08 QD 13 ;73.200,00;122.000,00;40.00;Casa, 0.00 de área total, 60.75 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404281584
 8444419431021 ;SP ;MONGAGUA ;BALNEARIO ITAOCA ;RUA JOAO PEREIRA DA SILVA, N. 614, LT 10  QD 67 ;181.324,80;288.000,00;37.04;Casa, 0.00 de área total, 81.25 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419431021
 1444412008796 ;SP ;MONGAGUA ;BALNEARIO COPACABANA ;AVENIDA ARPOADOR N 2619 QUADRA 13 LOTE 08, N. 2619 ;119.194,51;184.511,63;35.41;Casa, 0.00 de área total, 60.20 de área privativa, 125.05 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412008796
 1444414726769 ;SP ;MONGAGUA ;BALNEARIO LITORAL PA ;RUA PEDRO BATISTA TEIXEIRA, N. 1706 ;122.740,00;190.000,00;35.40;Casa, 0.00 de área total, 80.76 de área privativa, 129.65 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414726769
 1444403387399 ;SP ;MONGAGUA ;BALN. COPACABANA PAU ;AV ARPOADOR, N. 1797, QUADRA 09, LOTE P/14 ;134.550,00;207.000,00;35.00;Casa, 61.29 de área total, 61.29 de área privativa, 125.05 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403387399
 8444414715374 ;SP ;MONGAGUA ;BALNEARIO PLATAFORMA ;AVENIDA DR ANTONIO BONILHA, N. 666, LT 09, QD I ;119.581,20;177.000,00;32.44;Casa, 0.00 de área total, 46.46 de área privativa, 125.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414715374
 8444409347877 ;SP ;MONGAGUA ;JARDIM COLUMBIA ;AVENIDA AGENOR DE CAMPOS, N. 89, LT 07  QD 01 ;173.600,00;248.000,00;30.00;Casa, 0.00 de área total, 68.25 de área privativa, 142.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409347877
 1444417258278 ;SP ;MONGAGUA ;BALNEARIO ANCHIETA ;RUA SAO BENTO, N. 1326, LT 07, QD 28 ;179.285,40;243.000,00;26.22;Casa, 0.00 de área total, 73.44 de área privativa, 132.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417258278
 8444402935285 ;SP ;MONGAGUA ;BALNEARIO VERDE MAR ;AVENIDA SAO FRANCISCO, N. 615, LT 04 QD 09 ;280.000,00;280.000,00;0.00;Casa, 0.00 de área total, 96.10 de área privativa, 197.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402935285
 8444406917117 ;SP ;MONGAGUA ;JARDIM MARABA ;RUA SAO MIGUEL, N. 1083, 0 ;265.000,00;265.000,00;0.00;Casa, 0.00 de área total, 63.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406917117
 8444407906941 ;SP ;MONGAGUA ;PERIMETRO URBANO ;RUA RIO DE JANEIRO, N. 875, SOBRADO 03 ;220.000,00;220.000,00;0.00;Casa, 0.00 de área total, 61.69 de área privativa, 89.33 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407906941
 8444416331867 ;SP ;MONGAGUA ;JARDIM PRAIA GRANDE ;RUA GOIAS, N. 375, . ;224.000,00;224.000,00;0.00;Casa, 0.00 de área total, 76.85 de área privativa, 153.55 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416331867
 8555503690425 ;SP ;MONGAGUA ;VILA ATLANTICA ;AVENIDA SAO JOAO, N. 516, CS 02 LT 04 QD XII ;261.000,00;261.000,00;0.00;Casa, 0.00 de área total, 122.60 de área privativa, 225.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503690425
 8444422995658 ;SP ;MONGAGUA ;JARDIM LEONOR ;RUA SENADOR FEIJO, N. 2891, SOBRADO 02, BLOCO I ;171.120,66;153.117,07;0.00;Casa, 0.00 de área total, 66.95 de área privativa, 86.56 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422995658
 1444416239164 ;SP ;MONTE ALTO ;LOT RESIDENCIAL QUIN ;RUA 3, N. SN, LT 11 QD K ;851.103,00;720.000,00;0.00;Casa, 0.00 de área total, 225.01 de área privativa, 417.44 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416239164
 8787705796705 ;SP ;MONTE APRAZIVEL ;CENTRO ;RUA PROJETADA 16, N. 161, CASA ;58.191,00;105.000,00;44.58;Casa, 0.00 de área total, 42.74 de área privativa, 160.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705796705
 8787706928788 ;SP ;MONTE APRAZIVEL ;CENTRO ;RUA LUIZ SPURIO, N. 240, LOT 15 QD D ;77.588,00;140.000,00;44.58;Casa, 0.00 de área total, 42.74 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706928788
 8787709472203 ;SP ;MONTE APRAZIVEL ;CENTRO ;RUA LUIZ SPURIO ANTIGA RUA PROJETADA 18 L 19 Q B, N. 321 ;72.046,00;130.000,00;44.58;Casa, 0.00 de área total, 42.74 de área privativa, 171.04 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709472203
 8787714369695 ;SP ;MONTE APRAZIVEL ;CENTRO ;RUA MARIO SINHORINI  (RUA PROJETADA 01), N. 411, QD E, LT 39 ;95.504,00;160.000,00;40.31;Casa, 0.00 de área total, 42.74 de área privativa, 160.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714369695
 8787708995466 ;SP ;MONTE APRAZIVEL ;VILLA FLORA ;RUA BENTO MAQUES MENDONCA, N. 81, LT 02 QD J ANTIGA RUA PROJETADA 16 ESQ ;102.000,00;170.000,00;40.00;Casa, 0.00 de área total, 42.74 de área privativa, 212.77 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708995466
 1444418002366 ;SP ;MONTE APRAZIVEL ;CENTRO ;RUA PROJETADA 2, N. SN, LT 09 ;280.000,00;280.000,00;0.00;Casa, 0.00 de área total, 81.03 de área privativa, 242.62 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418002366
 1444409887768 ;SP ;MONTE MOR ;JARDIM SAO BOM JESUS ;R MARIO SPROESSER, N. 181, Apto 01, BL S ;111.407,80;151.700,00;26.57;Apartamento, 0.00 de área total, 53.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409887768
 1444407506619 ;SP ;MONTE MOR ;JARDIM ITAPOAN ;RUA BEM TI VI, N. 199, LT 26 QD G ;196.000,00;196.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 368.96 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407506619
 8444422361799 ;SP ;MORRO AGUDO ;RESIDENCIAL ALFREDO ;RUA ADEVAIR BENEDETTI ANTIGA RUA 06, N. 212, LT 25 QD 18 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 55.88 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422361799
 8444422746356 ;SP ;NARANDIBA ;RESIDENCIAL CONCORDI ;RUA ANTONIO PEREIRA DE SA, N. 141, LT 14 QD F ;129.000,00;129.000,00;0.00;Casa, 0.00 de área total, 59.06 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422746356
 8444426471955 ;SP ;NARANDIBA ;CENTRO ;RUA RUBENS CUPERTINO BISPO, N. SN, LOTE 11 QUADRA B ;144.226,32;68.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426471955
 10164107 ;SP ;NIPOA ;CENTRO ;RUA RIO GRANDE DO SUL, N. 639, QD 34, LT 157 ;707.557,50;975.000,00;27.43;Comercial, 0.00 de área total, 448.25 de área privativa, 484.90 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10164107
 8444426028334 ;SP ;NOVA EUROPA ;VILA EUROPA ;RUA ANTONIO STEFANUTO, N. 1282, LOTE 172  QUADRA 356 ;92.519,50;155.000,00;40.31;Casa, 0.00 de área total, 53.22 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426028334
 10142651 ;SP ;NOVA ODESSA ;PARQUE DOS PINHEIROS ;RUA DAS VIOLETAS, N. 423, QUADRA 07, LOTE 01 ;697.102,00;1.190.000,00;41.42;Casa, 0.00 de área total, 354.27 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10142651
 8787703245760 ;SP ;NOVA ODESSA ;RESIDENCIAL JARDIM DOS IPES ;RUA QUINZE, N. 69, LT 08  QD N ;104.400,00;174.000,00;40.00;Casa, 0.00 de área total, 60.00 de área privativa, 144.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703245760
 8555538263442 ;SP ;NOVA ODESSA ;RESIDENCIAL JARDIM DOS IPES ;RUA THEREZA ORTIZ DE CAMARGO, N. 151, CS 31, QD E ;128.050,00;197.000,00;35.00;Casa, 0.00 de área total, 55.00 de área privativa, 144.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538263442
 8787707610773 ;SP ;NOVA ODESSA ;RESIDENCIAL JARDIM DOS IPES ;RUA MARIA FERNANDES ALVES ANTIGA RUA 08, N. 723, Apto 55, TORRE 1 ;137.800,00;212.000,00;35.00;Apartamento, 0.00 de área total, 46.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707610773
 1444407296827 ;SP ;NOVA ODESSA ;CENTRO ;RUA DUQUE DE CAXIAS, N. 318, Apto 702 ;377.993,87;512.325,66;26.23;Apartamento, 0.00 de área total, 110.45 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, WC Emp, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407296827
 8787712124695 ;SP ;NOVA ODESSA ;CENTRO ;RUA JOSE MARIA BELLINATE, N. 415, Apto 302, BLOCO B ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 53.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712124695
 8787706659701 ;SP ;NOVA ODESSA ;JARDIM DAS PALMEIRAS I ;RUA DOS JACARANDAS, N. 71, Apto 73, BL B ;213.000,00;213.000,00;0.00;Apartamento, 0.00 de área total, 49.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706659701
 10192858 ;SP ;NOVA ODESSA ;JARDIM BELA VISTA ;RUA PROFESSOR CARLOS LIEPIN, N. 534 ;3.475.000,00;2.600.000,00;0.00;Galpão, 0.00 de área total, 448.63 de área privativa, 630.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10192858
 8444416245553 ;SP ;NOVO HORIZONTE ;CENTRO (VALE FORMOSO) ;RUA DOUTOR JOSE DANDREA (ANT RUA GUAYANAZES), N. 254, QD 06, LT 47 ;67.469,22;121.741,64;44.58;Casa, 0.00 de área total, 96.75 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416245553
 8444425588123 ;SP ;NOVO HORIZONTE ;RESIDENCIAL IZALTINA MARIA RIBEIRO RONCO ;RUA MARLI NEUSA RIBEIRO CARVALHAES, N. SN, LT 32, QD K ;99.600,00;166.000,00;40.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425588123
 1444410698485 ;SP ;NOVO HORIZONTE ;VILA CARDOSO ;AVENIDA DA SAUDADE, N. 706, LT 03 ;290.700,00;450.000,00;35.40;Casa, 0.00 de área total, 181.28 de área privativa, 305.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410698485
 10147598 ;SP ;NOVO HORIZONTE ;ALTO DA VILA PATTI ;AVENIDA JOSE WILIBALDO DE FREITAS, N. 1145, LT A ;1.052.265,00;1.450.000,00;27.43;Galpão, 0.00 de área total, 947.17 de área privativa, 0.00 de área do terreno, WC, 2 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10147598
 10181027 ;SP ;NOVO HORIZONTE ;RESIDENCIAL MARIANA CARVALHO ;RUA EDWARD CARVALHO( ANTIGA RUA 02), N. S/N, LT 23, QD F ;61.684,50;85.000,00;27.43;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10181027
 8444424534143 ;SP ;NOVO HORIZONTE ;VIVA MAIS NOVO HORIZ ;RUA DOUTOR JOSE PINTO DA SILVA, N. SN, QUADRA I LOTE 28 ;108.773,36;144.000,00;24.47;Casa, 0.00 de área total, 50.00 de área privativa, 140.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424534143
 8444424969085 ;SP ;NOVO HORIZONTE ;RESIDENCIAL VIVA MAIS NOVO HORIZONTE II ;RUA PROJETADA 10, N. SN, LT 17 QD T ;148.131,90;148.131,90;0.00;Casa, 0.00 de área total, 50.00 de área privativa, 168.35 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424969085
 8444424956986 ;SP ;NOVO HORIZONTE ;LOTEAMENTO VIVA MAIS ;RUA 1, N. SN, LT 11 QD A ;149.722,27;55.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 152.15 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424956986
 8444423106105 ;SP ;NUPORANGA ;ESTANCIA GRIFF ;RUA JOSE CANO SIMAO, N. 40, QUADRA G LOTE28 ;113.141,70;159.408,00;29.03;Casa, 0.00 de área total, 58.76 de área privativa, 223.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423106105
 8032460768389 ;SP ;OLIMPIA ;JARDIM LUIZ ZUCCA ;RUA DO CEDRO, N. 51, LT 14 QD 5 ;111.648,76;186.081,26;40.00;Casa, 0.00 de área total, 99.75 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8032460768389
 8787705001281 ;SP ;OLIMPIA ;RESIDENCIAL VIDA NOV ;RUA NELSON FOSSALUSSA, N. 239, LT 01 QD 10 ;123.973,02;171.000,00;27.51;Casa, 0.00 de área total, 45.47 de área privativa, 200.62 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705001281
 8444424859042 ;SP ;ORINDIUVA ;RESIDENCIAL IZIDIO CANDIDO DE FREITAS ;RUA IZIDIO CANDIDO DE FREITAS, N. 830, LT 04 QD E ;151.800,00;151.800,00;0.00;Casa, 0.00 de área total, 58.46 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424859042
 8555515198385 ;SP ;OSASCO ;JARDIM SINDONA ;AVENIDA DONA BLANDINA IGNEZ JULIO, N. 665, Apto 73, 7 ANDAR BLOCO IV ;150.000,00;250.000,00;40.00;Apartamento, 0.00 de área total, 61.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555515198385
 8555534300580 ;SP ;OSASCO ;PADROEIRA ;RUA ACHILES BELLINE, N. SN, Apto 2007, BL 02 ;171.190,00;265.000,00;35.40;Apartamento, 0.00 de área total, 47.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534300580
 8444409133346 ;SP ;OSASCO ;QUITAUNA ;RUA ANANIAS DE ALMEIDA, N. 150, Apto 32, 0 ;180.880,00;280.000,00;35.40;Apartamento, 0.00 de área total, 66.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409133346
 1444400332666 ;SP ;OSASCO ;JAGUARIBE ;AVENIDA JOSE LOURENCO, N. 261, Apto 174, BL C ;245.480,00;380.000,00;35.40;Apartamento, 0.00 de área total, 73.64 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400332666
 1555537270722 ;SP ;OSASCO ;CONCEICAO ;RUA PERNAMBUCANA, N. 440, Apto 31, BL 2 ;134.745,00;207.300,00;35.00;Apartamento, 0.00 de área total, 56.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555537270722
 8787703352400 ;SP ;OSASCO ;SAO PEDRO ;RUA OLIVIO BASILIO MARCAL, N. 490, Apto 126, PAV12 BLC 02 ;152.750,00;235.000,00;35.00;Apartamento, 0.00 de área total, 48.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703352400
 10192861 ;SP ;OSASCO ;ROCHDALE ;RUA PORTO ALEGRE, N. 137 ;689.000,00;689.000,00;0.00;Casa, 0.00 de área total, 125.00 de área privativa, 128.50 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10192861
 1444416184246 ;SP ;OSASCO ;ROCHDALE ;AVENIDA CRUZEIRO DO SUL, N. 377, Apto 61, ED 02 ;435.000,00;435.000,00;0.00;Apartamento, 0.00 de área total, 59.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416184246
 8555537141980 ;SP ;OSASCO ;PADROEIRA ;RUA ACHILES BELLINE, N. 336, Apto 1705, BL 02 VG 182 ;279.000,00;279.000,00;0.00;Apartamento, 0.00 de área total, 65.24 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537141980
 1787700431956 ;SP ;OSASCO ;PRESIDENTE ALTINO ;RUA JUBAIR CELESTINO, N. 195, Apto 134, TORRE I ;260.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 35.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700431956
 8555505681121 ;SP ;OSASCO ;PRESIDENTE ALTINO ;RUA ERASMO BRAGA, N. 236, Apto 32, TORRE 1 ;377.300,00;377.300,00;0.00;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555505681121
 1444416843231 ;SP ;OSASCO ;QUITAUNA ;RUA JOSE LOURDES CORDEIRO, N. 251, LT A PT LT 65,67 QD54 ;1.000.000,00;1.000.000,00;0.00;Casa, 0.00 de área total, 260.11 de área privativa, 242.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416843231
 8555536228682 ;SP ;OSASCO ;CONCEICAO ;RUA  PERNAMBUCANA, N. 440, Apto 53, BL 02 ;257.000,00;257.000,00;0.00;Apartamento, 0.00 de área total, 48.90 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536228682
 8555538469261 ;SP ;OSASCO ;CONCEICAO ;RUA PERNAMBUCANA, N. 440, Apto 105, BLOCO 1 ;270.000,00;270.000,00;0.00;Apartamento, 0.00 de área total, 48.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538469261
