
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555527669825 ;MS ;CAMPO GRANDE ;PIONEIROS ;AV SENADORSEN ANTONIO MENDES CANALE, N. 725, Apto 101, BL 15 ;131.529,00;128.000,00;0.00;Apartamento, 0.00 de área total, 40.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527669825
 1787701241450 ;MS ;CAMPO GRANDE ;UNIAO ;RUA PETROPOLIS, N. 1392, Apto 203, BLOCO 04 ;171.320,36;166.000,00;0.00;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701241450
 8444426947992 ;MS ;CAMPO GRANDE ;VILA SAO JORGE DA LAGOA ;RUA ITAPORA, N. 1024, CASA 01 ;170.782,09;165.000,00;0.00;Casa, 0.00 de área total, 41.91 de área privativa, 73.68 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426947992
 8444420739867 ;MS ;CAMPO GRANDE ;JARDIM AEROPORTO ;RUA GUAIMBE, N. 199, UNIDADE 02 ;160.442,90;155.000,00;0.00;Casa, 0.00 de área total, 65.87 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420739867
 8787710874956 ;MS ;CAMPO GRANDE ;VILA NASSER ;RUA POCRANE, N. 595, CS 108 ;158.487,02;153.000,00;0.00;Casa, 0.00 de área total, 47.89 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710874956
 8444415002576 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA AUCELIO SOUZA CASTRO, N. 337, CASA 01 ;133.764,93;129.000,00;0.00;Casa, 0.00 de área total, 55.42 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415002576
 8444425231390 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA DOM FERNANDES SARDINHA, N. 1632, CS 04 ;155.520,73;148.000,00;0.00;Casa, 0.00 de área total, 47.63 de área privativa, 90.79 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425231390
 8787714740458 ;MS ;CAMPO GRANDE ;CORONEL ANTONINO ;RUA MACUNAIMA, N. 920, Apto 101, BL 01 S2A01 S2C ;198.649,43;182.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714740458
 1444418914292 ;MS ;CAMPO GRANDE ;RESIDENCIAL ILHEUS ;RUA SERAPIAO ALVES PEREIRA, N. 10, CS 3 QD 2 LT 1 ;233.408,50;207.144,54;0.00;Casa, 0.00 de área total, 61.46 de área privativa, 131.83 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418914292
 8444425942059 ;MS ;CAMPO GRANDE ;JARDIM AERO RANCHO ;RUA RUBIATABA, N. 451, CASA 03 ;174.134,70;153.000,00;0.00;Casa, 0.00 de área total, 59.38 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425942059
 8787709067244 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1365, Apto 303, BL 16 ;163.807,58;140.000,00;0.00;Apartamento, 0.00 de área total, 39.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709067244
 8787700607742 ;MS ;CAMPO GRANDE ;TIRADENTES ;RUA BRASILANDIA, N. 975, Apto 401, BL 03 ;185.163,40;141.000,00;0.00;Apartamento, 0.00 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700607742
 1787701216005 ;MS ;CAMPO GRANDE ;RESIDENCIAL NOVO SEMINARIO ;RUA CIRO MACUCO, N. 175, Apto 104, LT 1 BL 1 ;157.493,00;116.000,00;0.00;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701216005
 8444412220580 ;MS ;CASSILANDIA ;JARDIM MINAS GERAIS ;RUA LUIZ MACHADO, N. 129, QUADRA F, LOTE 01, CASA 0 ;69.829,20;126.000,00;44.58;Casa, 65.10 de área total, 65.10 de área privativa, 135.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412220580
 10149713 ;MS ;CHAPADAO DO SUL ;CENTRO ;RUA VINTE E CINCO, N. 422, QD 65, LT 11B ;335.400,00;516.000,00;35.00;Casa, 0.00 de área total, 202.22 de área privativa, 480.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 3 sala(s), cozinha, 3 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10149713
 10004407 ;MS ;CORONEL SAPUCAIA ;Vi. Nova ;RUA AMADOR FLORES SOBRINHO, N. 1145, QD 20, LT 06 ;20.510,00;350.000,00;94.14;Galpão, 0.00 de área total, 247.50 de área privativa, 247.50 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10004407
 8555504409339 ;MS ;CORUMBA ;AEROPORTO ;RUA REPUBLICA DA BOLIVIA, N. 1701, LT 28  QD B ;35.135,40;62.000,00;43.33;Casa, 0.00 de área total, 89.17 de área privativa, 292.66 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504409339
 8444422915220 ;MS ;COXIM ;VILLA BELA ;TRAVESSA TULIPA, N. 149, LT 38A2, QD 02 ;87.838,50;155.000,00;43.33;Casa, 0.00 de área total, 65.07 de área privativa, 191.22 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422915220
 8444423187814 ;MS ;COXIM ;Cidade Piracema ;RUA BANDEIRA, N. 756, 3704B ;65.170,50;115.000,00;43.33;Casa, 57.15 de área total, 57.15 de área privativa, 266.84 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423187814
 8444419184202 ;MS ;COXIM ;CIDADE DO PIRACEMA ;RUA TERRENOS, N. 673, QD 63 LT 01 ;84.600,00;141.000,00;40.00;Casa, 0.00 de área total, 60.20 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419184202
 8444401074707 ;MS ;COXIM ;CENTRO ;RUA VIRIATO BANDEIRA, N. 1100, LT A616 QD 1 ;111.300,00;185.500,00;40.00;Casa, 0.00 de área total, 89.77 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401074707
 1444405005345 ;MS ;COXIM ;FLÁVIO GARCIA ;AVENIDA PRESIDENTE COSTA E SILVA, N. 549, LT 04 C QD 22 ;394.000,00;394.000,00;0.00;Casa, 0.00 de área total, 240.91 de área privativa, 373.50 de área do terreno,  5 qto(s), WC, WC Emp, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405005345
 1444420636466 ;MS ;COXIM ;Centro ;RUA FELICIANO SERROU CAMY, N. SN, LOTE 021A2 QUADRA 22 ;310.000,00;310.000,00;0.00;Casa, 0.00 de área total, 115.11 de área privativa, 441.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444420636466
 8555511416922 ;MS ;DOURADOS ;AGUA BOA ;RUA 2, N. 105, Apto 11, BL 03 ;66.000,00;120.000,00;45.00;Apartamento, 0.00 de área total, 42.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511416922
 8444420429442 ;MS ;DOURADOS ;PARQUE RINCAO I ;RUA ROBERTO IMADA N 25 135, N. 25, LT 35 QD 01 ;106.350,98;191.900,00;44.58;Casa, 0.00 de área total, 36.18 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420429442
 8787709005605 ;MS ;DOURADOS ;ALDEIA BORORO ;MARGINAL RODOVIA MS 156, N. 2035, Apto 4, BL 05 ;82.464,96;148.800,00;44.58;Apartamento, 0.00 de área total, 42.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709005605
 8555507922533 ;MS ;DOURADOS ;PARQUE ALVORADA ;RUA ARTUR FRANTZ, N. 1375, Apto 4, TERREO ;102.000,00;170.000,00;40.00;Apartamento, 0.00 de área total, 45.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507922533
 8787707290345 ;MS ;DOURADOS ;PARQUE RINCAO I ;RUA F, N. 135, LT 24 QD 6 ;75.172,52;125.287,54;40.00;Casa, 0.00 de área total, 42.80 de área privativa, 200.00 de área do terreno, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707290345
 8787700248220 ;MS ;DOURADOS ;PARQUE RINCAO I ;RUA ANTONIO FRANCISCO DA SILVA, N. 145, LT 23, QD 12 ;88.144,00;140.000,00;37.04;Casa, 0.00 de área total, 42.80 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700248220
 8555500411665 ;MS ;DOURADOS ;JARDIM DO BOSQUE ;RUA MARINA CERZOSIMO DE RESENDE, N. 80, Apto 23, BLOCO 03 ;185.000,00;185.000,00;0.00;Apartamento, 0.00 de área total, 42.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555500411665
 8444425030602 ;MS ;DOURADOS ;VIVAL DOS IPES ;RUA CRICIUMA, N. 945, LOTE 20 QUADRA 57 ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 58.79 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425030602
 8444417761385 ;MS ;DOURADOS ;PARQUE DOS JEQUITIBAS ;RUA GUARDA MUNICIPAL SOLANDIA FRANCISCA MIGUEL, N. 540, LT A1 QD 24 ;240.000,00;200.257,45;0.00;Casa, 0.00 de área total, 69.91 de área privativa, 163.24 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417761385
 1444405826926 ;MS ;DOURADOS ;JARDIM AGUA BOA ;RUA JOAO DAMACENO PIRES, N. 1490, . ;340.000,00;230.000,00;0.00;Casa, 0.00 de área total, 168.99 de área privativa, 360.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405826926
 8555508832201 ;MS ;DOURADOS ;JARDIM SANTA BRIGIDA ;RUA RANGEL TORRES, N. 1950, LT 12 QD 15 ;490.000,00;117.000,00;0.00;Casa, 0.00 de área total, 69.98 de área privativa, 320.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508832201
 1444404865340 ;MS ;FATIMA DO SUL ;LT COOPHAFATIMA ;RUA ANTENOR FERREIRA BATISTA ANTIGA RUA MIRANDA N, N. 624, LT 01 QD M ;121.448,00;188.000,00;35.40;Casa, 0.00 de área total, 131.23 de área privativa, 242.70 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404865340
 8444413928854 ;MS ;FATIMA DO SUL ;2 ZONA DO NCD ;RUA DOIS DE MAIO ANTIGA RUA CONDONOPOLIS, N. 1470, LT 06 QD 36 ;110.000,00;110.000,00;0.00;Casa, 0.00 de área total, 45.75 de área privativa, 315.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413928854
 8555538112789 ;MS ;GLORIA DE DOURADOS ;CENTRO ;RUA PROJETADA O, N. SN, LT 07 QD 03 ;60.070,20;106.000,00;43.33;Casa, 42.94 de área total, 42.94 de área privativa, 209.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538112789
 10104335 ;MS ;GLORIA DE DOURADOS ;CENTRO ;RUA LUIZ MITSUHIRO IWATA (Antiga Rua Hiroshima), N. SN, QD 103 LT 03 ;100.000,00;100.000,00;0.00;Outros, 0.00 de área total, 210.00 de área privativa, 576.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10104335
 8555538093776 ;MS ;GLORIA DE DOURADOS ;CENTRO ;RUA PROJETADA O, N. SN, LT 06 QD 06 ;83.000,00;83.000,00;0.00;Casa, 0.00 de área total, 42.94 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538093776
 10154694 ;MS ;IVINHEMA ;PIRAVEVE ;AVENIDA HONDURAS, N. 575, QD G, LT 13 E 14 ;660.387,00;910.000,00;27.43;Galpão, 0.00 de área total, 418.70 de área privativa, 594.63 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10154694
 8555538143340 ;MS ;IVINHEMA ;CENTRO ;AVENIDA D, N. 120, LT 3B E 4A QD 43I ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 42.56 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538143340
 8787704452760 ;MS ;MARACAJU ;Maracajú ;RUA AQUIDAUANA, N. 787, LT 04 QD 03 ;143.000,00;143.000,00;0.00;Casa, 0.00 de área total, 50.06 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704452760
 8444421383926 ;MS ;NOVA ALVORADA DO SUL ;JARDIM GUANABARA ;RUA IRENE SIQUEIRA DOS SANTOS, N. 1752, CASA 02, LT 11, QD 40 ;66.504,00;120.000,00;44.58;Casa, 0.00 de área total, 52.50 de área privativa, 156.80 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421383926
 8555519795728 ;MS ;NOVA ALVORADA DO SUL ;MARIA DE LOURDES ;RUA DOMINGO BITENCOURT DA SILVEIRA, N. 2324, QD 119 LT 15 ;69.322,32;115.537,20;40.00;Casa, 0.00 de área total, 37.51 de área privativa, 253.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519795728
 8555519794349 ;MS ;NOVA ALVORADA DO SUL ;LOT M DE LOURDES MAR ;RUA CORONEL CONFUCIO PAMPLONA, N. 1323, QD 116 ;86.969,00;114.779,61;24.23;Casa, 0.00 de área total, 37.51 de área privativa, 253.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519794349
 8444418284602 ;MS ;NOVA ANDRADINA ;LOT RES PORTAL DO PA ;RUA TIOZO KAI, N. 385, LT 13 QD 49 ;191.493,00;191.493,00;0.00;Casa, 0.00 de área total, 60.13 de área privativa, 262.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418284602
 1444407139640 ;MS ;PARANAIBA ;VILA NOVA ;RUA BENTO FERREIRA DE MORAIS, N. SN, LT 01 LD IMPAR ;162.169,97;162.169,97;0.00;Casa, 0.00 de área total, 106.00 de área privativa, 318.75 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407139640
 8444400192633 ;MS ;PONTA PORA ;JARDIM ESTORIL ;RUA POLICARPO DE AVILA ESQUINA COM A RUA DINAMARCA, N. 1642, CASA B LOTE 05 QD 54 ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 82.55 de área privativa, 180.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400192633
 1444416876636 ;MS ;PONTA PORA ;FLANBOYANT RESIDENCIAL PARK ;RUA 12, N. SN, LOTE 9B QD 09 ;289.360,50;91.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416876636
 8787707405037 ;MS ;RIBAS DO RIO PARDO ;LOTEAMENTO JARDIM SA ;RUA MARIA AUREA DOM BELLO CAZATTI, N. 1721, LOTE 7 QUADRA 49A ;175.000,00;175.000,00;0.00;Casa, 0.00 de área total, 45.60 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707405037
 8444401022081 ;MS ;RIO BRILHANTE ;VILA PLANALTO ;RUA GREGORIO DA CONCEICAO ANTIGA RUA PROJETADA E, N. 1161, . ;158.932,30;157.000,00;0.00;Casa, 0.00 de área total, 90.00 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401022081
 8444410129594 ;MS ;RIO VERDE DE MATO GROSSO ;Cel. Manoel Mariano ;RUA JOSE MARIA DINIZ, N. 285, QD 29, LT 04A ;76.000,00;152.000,00;50.00;Casa, 62.20 de área total, 62.20 de área privativa, 400.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410129594
 8444421496712 ;MS ;RIO VERDE DE MATO GROSSO ;CENTRO ;RUA ALMIRANTE BARROSO, N. 1341A, CS 02 LT 08A QD 10 ;94.214,00;170.000,00;44.58;Casa, 0.00 de área total, 59.50 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421496712
 8444425009395 ;MS ;ROCHEDO ;CENTRO ;RUA IZIDRO CIPRIANO DA CRUZ, N. 390, CASA 03 LT 16 QD 14 ;90.131,90;151.000,00;40.31;Casa, 0.00 de área total, 70.87 de área privativa, 105.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425009395
 8444408372258 ;MS ;SAO GABRIEL DO OESTE ;JARDIM GRAMADO ;RUA CAMBARA, N. 490, LT 24 QD 05 ;143.400,00;239.000,00;40.00;Casa, 0.00 de área total, 117.57 de área privativa, 245.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408372258
 8787701329991 ;MS ;TRES LAGOAS ;JARDIM PROGRESSO ;RUA ISAC MARQUES GARCIA, N. SN, CASA N 44  QD B  COND RES ECOVILLE TRE ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 55.05 de área privativa, 154.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701329991
 8787710036950 ;MS ;TRES LAGOAS ;ALTO DA BOA VISTA ;RUA URIAS RIBEIRO, N. SN, Apto 744, BL 700 ;170.876,95;170.000,00;0.00;Apartamento, 0.00 de área total, 54.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710036950
 1787701047890 ;MS ;TRES LAGOAS ;ALTO DA BOA VISTA ;RUA URIAS RIBEIRO, N. SN, Apto 272, BL 200 ;170.990,89;161.000,00;0.00;Apartamento, 0.00 de área total, 54.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701047890
 8787709318832 ;MS ;TRES LAGOAS ;NOVA TRES LAGOAS ;RUA JOSE LOPES BARBOSA, N. SN, Apto 16, BL 01 ;165.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 53.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709318832
