
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444415965201 ;MT ;CACERES ;BAIRRO VILA REAL ;RUA DAS PAPOLAS, N. 0, LOTE 08 ;177.650,00;275.000,00;35.40;Casa, 0.00 de área total, 120.00 de área privativa, 289.99 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415965201
 8444402370091 ;MT ;CACERES ;JUNCO ;AV NOSSA SENHORA DO CARMO, N. SN, . ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 49.94 de área privativa, 270.91 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402370091
 8555535966361 ;MT ;CACERES ;VILA IRENE ;R 7, N. SN, . ;185.000,00;185.000,00;0.00;Casa, 0.00 de área total, 55.60 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535966361
 8787701059404 ;MT ;CACERES ;VILA IRENE ;RUA LIMA BARRETO ANTIGA RUA 16, N. 129, LT 05 QD 30 ;125.000,00;125.000,00;0.00;Casa, 0.00 de área total, 45.40 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701059404
 1444411358300 ;MT ;CACERES ;SÃO JORGE ;TRAVESSA NETUNO, N. SN, LT 03 QD B ;308.682,17;300.000,00;0.00;Casa, 0.00 de área total, 56.91 de área privativa, 230.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411358300
 1444416835468 ;MT ;CAMPO NOVO DO PARECIS ;JARDIM DAS PALMEIRAS ;RUA PAVAO, N. SN, LOTE 06 QD 330A ;250.200,00;417.000,00;40.00;Casa, 0.00 de área total, 207.70 de área privativa, 340.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416835468
 8555525005997 ;MT ;CAMPO VERDE ;LOTEAMENTO JARDIMA A ;RUA DABSON DAYVID FIDELIS NOGUEIRA, N. 3237, QD 16 LT 32 ;110.400,00;184.000,00;40.00;Casa, 0.00 de área total, 37.27 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525005997
 10170130 ;MT ;CAMPO VERDE ;LOTEAMENTO MIRANTE DO PARQUE ;RUA ALAGOAS, QD 02, LT 01 ;101.500,00;145.000,00;30.00;Terreno, 0.00 de área total, 0.00 de área privativa, 536.50 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170130
 8787704240533 ;MT ;CANARANA ;CENTRO ;RUA SANTO ANGELO, N. SN, LOTE 03 QUADRA 11 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 45.69 de área privativa, 220.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704240533
 8444408054280 ;MT ;CUIABA ;RESIDENCIAL SAO CARLOS ;AV GOVERNADOR DANTE MARTINS DE OLIVEIRA, N. SN, Apto 104, BL 09 (ANTIGA RUA A) ;69.500,00;139.000,00;50.00;Apartamento, 0.00 de área total, 41.50 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408054280
 8787701825212 ;MT ;CUIABA ;MANDURI ;QUADRA 6, N. 37, LT 37 QD 06 ;105.298,00;190.000,00;44.58;Casa, 0.00 de área total, 45.94 de área privativa, 151.41 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701825212
 8787700572140 ;MT ;CUIABA ;ALTOS DO COXIPO ;RUA E, N. SN, LT 36 QD 07 ;46.497,38;83.900,00;44.58;Casa, 0.00 de área total, 81.69 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700572140
 8555515601147 ;MT ;CUIABA ;OSMAR CABRAL ;RUA VINTE E DOIS, N. 191, LTA32 QD15 ;202.283,00;365.000,00;44.58;Casa, 0.00 de área total, 39.58 de área privativa, 194.25 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555515601147
 8444406708178 ;MT ;CUIABA ;JARDIM INDUSTRIARIO ;RUA ONZE, LT 19 QD 06 ;116.382,00;210.000,00;44.58;Casa, 0.00 de área total, 70.64 de área privativa, 250.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406708178
