
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1555524452584 ;PA ;ANANINDEUA ;COQUEIRO ;RODOVIA MARIO COVAS, N. 638, Apto 102, BL VERDE A ;133.000,00;133.000,00;0.00;Apartamento, 0.00 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555524452584
 8131400013339 ;PA ;ANANINDEUA ;COQUEIRO ;ROD MARIO COVAS, N. SN, Apto 32, BL 12 ;132.000,00;132.000,00;0.00;Apartamento, 0.00 de área total, 42.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8131400013339
 8444407704974 ;PA ;ANANINDEUA ;COQUEIRO ;RODOVIA MARIO COVAS, N. SN, Apto 33, T B4 ;196.000,00;196.000,00;0.00;Apartamento, 0.00 de área total, 47.63 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407704974
 8555509907191 ;PA ;ANANINDEUA ;COQUEIRO ;RODOVIA DO QUARENTA HORAS, N. 37, Apto T03, BL ILHA DO MEL ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 59.66 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555509907191
 8555518951416 ;PA ;ANANINDEUA ;COQUEIRO ;RODOVIA MARIO COVAS, N. 638, Apto 304, BL LILAS B ;189.000,00;189.000,00;0.00;Apartamento, 0.00 de área total, 58.25 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518951416
 1444403981150 ;PA ;ANANINDEUA ;AGUAS BRANCAS ;RUA DOIS DE JUNHO, N. SN, LT 05 QD 07 ;305.000,00;305.000,00;0.00;Casa, 0.00 de área total, 108.00 de área privativa, 150.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403981150
 8444406899160 ;PA ;ANANINDEUA ;ATALAIA ;RUA J, N. 63, QD 18 ;187.000,00;187.000,00;0.00;Casa, 0.00 de área total, 102.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406899160
 8555506690671 ;PA ;ANANINDEUA ;MAGUARI ;ESTRADA DO MAGUARI, N. SN, Apto 202, BL 106 ;119.000,00;119.000,00;0.00;Apartamento, 0.00 de área total, 42.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506690671
 8555525356536 ;PA ;ANANINDEUA ;MAGUARI ;ESTRADA QUINTA DA CARMITA, N. SN, Apto 301, BL 01 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 42.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525356536
 8555526782962 ;PA ;ANANINDEUA ;MAGUARI ;PASSAGEM SAO PEDRO, N. SN, Apto T03, BL 03 ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526782962
 8555527224254 ;PA ;ANANINDEUA ;MAGUARI ;PASSAGEM SAO PEDRO, N. SN, Apto T06, BL 05 ;126.000,00;126.000,00;0.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527224254
 8555527844945 ;PA ;ANANINDEUA ;MAGUARI ;ESTRADA QUINTA DA CARMITA, N. SN, Apto 301, BL 02 ;115.000,00;115.000,00;0.00;Apartamento, 0.00 de área total, 42.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527844945
 8555533977960 ;PA ;ANANINDEUA ;MAGUARI ;PASSAGEM SAO PEDRO ACESSO PELA AVENIDA CLAUDIO SAN, N. SN, Apto 101, BL 02 ;119.000,00;119.000,00;0.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533977960
 10184632 ;PA ;ANANINDEUA ;ICUI-GUAJARA ;ESTRADA SANTA FÉ, N. S/N, QD 01, LTS 86, 86-A E 86-B ;2.225.000,00;2.225.000,00;0.00;Prédio, 0.00 de área total, 1421.19 de área privativa, 1362.76 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10184632
 8555537533845 ;PA ;ANANINDEUA ;GUANABARA ;RUA DA PEDREIRINHA, N. SN, Apto 401, BL 15 ;138.000,00;138.000,00;0.00;Apartamento, 0.00 de área total, 41.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537533845
 8444400641969 ;PA ;ANANINDEUA ;COQUEIRO ;RODOVIA  MARIO COVAS, N. 1500, Apto 72, TORRE B 3 ;173.026,83;163.000,00;0.00;Apartamento, 0.00 de área total, 47.63 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400641969
 8787704732258 ;PA ;ANANINDEUA ;BAIRRO DO COQUEIRO ;ESTRADA QUARENTA HORAS, N. 100, Apto 103, BL 35 ;147.333,40;134.000,00;0.00;Apartamento, 0.00 de área total, 41.34 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704732258
 1444419145160 ;PA ;ANANINDEUA ;COQUEIRO ;TRAVESSA WE64, N. 1752, . ;225.095,68;201.463,82;0.00;Casa, 0.00 de área total, 124.60 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419145160
 8787702802054 ;PA ;ANANINDEUA ;MAGUARI ;PASSAGEM SAO PEDRO, N. SN, Apto 102, BL 06 ;137.131,05;120.000,00;0.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702802054
 8555529146390 ;PA ;ANANINDEUA ;QUARENTA HORAS (COQUEIRO) ;RUA DO QUARENTA HORAS, N. 48, Apto 3, BL 5 ;228.476,55;195.000,00;0.00;Apartamento, 0.00 de área total, 53.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529146390
 8787703687526 ;PA ;ANANINDEUA ;MAGUARI ;PASSAGEM SAO PEDRO, N. SN, Apto 203, BL 6 COND MULT MAGUARI ;137.142,39;114.000,00;0.00;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703687526
 8555523529328 ;PA ;ANANINDEUA ;QUARENTA HORAS - COQ ;AVENIDA GOVERNADOR HELIO DA MOTA GUEIROS, N. 48, Apto 104, BLOCO 05 VAGA 38 ;179.753,20;140.000,00;0.00;Apartamento, 0.00 de área total, 44.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523529328
 1555538722317 ;PA ;ANANINDEUA ;CIDADE NOVA ;RUA NAGOYA, N. 11, LT17 QD D ;352.267,02;265.000,00;0.00;Casa, 0.00 de área total, 130.00 de área privativa, 450.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555538722317
 8444411780302 ;PA ;ANANINDEUA ;DISTRITO INDUSTRIAL ;RUA  TERCEIRA RURAL, N. 137, LT 11 ;110.019,32;77.000,00;0.00;Casa, 0.00 de área total, 48.96 de área privativa, 254.68 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411780302
 1555520859019 ;PA ;ANANINDEUA ;COQUEIRO ;RUA DO MARIO COVAS, N. 615, 10A QD A ;584.352,22;329.000,00;0.00;Casa, 0.00 de área total, 222.60 de área privativa, 187.50 de área do terreno,  5 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555520859019
 8444407511211 ;PA ;AUGUSTO CORREA ;lirios do vale ;RUA VERIATO GATINHO, N. SN, LT 08 ;35.229,61;63.568,41;44.59;Casa, 51.72 de área total, 51.72 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407511211
 8444404941827 ;PA ;AUGUSTO CORREA ;LIRIOS DOS VALES ;RUA FRANCISCO VIEIRA, N. SN, LT 03 ;42.250,00;65.000,00;35.00;Casa, 0.00 de área total, 51.72 de área privativa, 152.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404941827
 8444401443494 ;PA ;AUGUSTO CORREA ;sao benedito ;RUA DOMINGOS NIVALDO LIMA, N. SN, LOTE 09 ;70.000,00;70.000,00;0.00;Casa, 0.00 de área total, 51.00 de área privativa, 330.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401443494
 8444404535853 ;PA ;AUGUSTO CORREA ;lirios do vale ;AVENIDA DAS MARGARIDAS, N. SN, LT 01 ;62.000,00;62.000,00;0.00;Casa, 0.00 de área total, 53.02 de área privativa, 200.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404535853
 8444409175553 ;PA ;AUGUSTO CORREA ;CIDADE NOVA ;RUA RAIMUNDO ARAUJO DE MORAES, N. SN, LT 23 ;68.918,70;68.918,70;0.00;Casa, 0.00 de área total, 57.00 de área privativa, 112.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409175553
 8444410993094 ;PA ;AUGUSTO CORREA ;sao benedito ;ALAMEDA BELA VISTA, N. 14, CS 09 LT 09 ;90.000,00;90.000,00;0.00;Casa, 0.00 de área total, 57.00 de área privativa, 122.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410993094
 8444406527920 ;PA ;AUGUSTO CORREA ;SAO JOAO ;ALAMEDA ESTRELA, N. SN, LT 04 ;70.608,65;66.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 54.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406527920
 8444402798270 ;PA ;AUGUSTO CORREA ;lirios do vale ;AVENIDA ELPIDIO BARRETO, N. SN, LOTE 02 ;58.907,26;54.000,00;0.00;Casa, 0.00 de área total, 51.72 de área privativa, 173.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402798270
 8444410801497 ;PA ;AUGUSTO CORREA ;sao benedito ;RUA E, N. 2, . ;80.910,68;72.000,00;0.00;Casa, 0.00 de área total, 57.00 de área privativa, 122.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410801497
 8444405906790 ;PA ;AUGUSTO CORREA ;SAO JOAO ;RUA DIOMEDES, N. SN, LT 03 ;71.353,46;54.000,00;0.00;Casa, 0.00 de área total, 51.72 de área privativa, 164.45 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405906790
 8444405574771 ;PA ;AUGUSTO CORREA ;LOT IZAURA LOBO ;RUA DOMINGOS NIVALDO LIMA, N. SN, LT 05 QD 01 ;85.784,20;61.000,00;0.00;Casa, 0.00 de área total, 43.07 de área privativa, 170.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405574771
 8444410813444 ;PA ;AUGUSTO CORREA ;SANTA CRUZ ;ALAMEDA CAROLINE, N. SN, LT 2 QD 1 ;131.941,24;84.233,65;0.00;Casa, 0.00 de área total, 50.18 de área privativa, 140.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410813444
 8444401043950 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA MANOEL NILO, N. 1002 ;47.000,00;117.500,00;60.00;Casa, 0.00 de área total, 69.93 de área privativa, 280.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401043950
 8444406408042 ;PA ;AURORA DO PARA ;APARECIDA ;RUA SAO ROQUE, N. SN, 0 ;27.200,00;68.000,00;60.00;Casa, 0.00 de área total, 77.70 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406408042
 8444400972230 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA MANUEL NILO, N. 489 ;33.144,00;80.000,00;58.57;Casa, 0.00 de área total, 72.96 de área privativa, 296.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400972230
 8444402594569 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA TUPÃ, N. S/N ;61.425,00;136.500,00;55.00;Casa, 0.00 de área total, 108.75 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402594569
 8444407723952 ;PA ;AURORA DO PARA ;NOVO ;R SÃO PAULO, N. S/N, ESQUINA COM A RUA SAO PEDRO 2 ;42.539,02;90.000,00;52.74;Casa, 0.00 de área total, 66.00 de área privativa, 101.50 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407723952
 8444407154966 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA CURUZU, N. SN, Rua Raimunda Queiroz ;35.748,10;73.000,00;51.03;Casa, 0.00 de área total, 71.50 de área privativa, 237.50 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407154966
 8444415914230 ;PA ;AURORA DO PARA ;APARECIDA ;RUA SAO ROQUE, N. 96 ;37.402,20;71.000,00;47.33;Casa, 0.00 de área total, 59.85 de área privativa, 91.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415914230
 8444405032278 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA TUPA, N. SN ;36.694,21;66.211,14;44.59;Casa, 0.00 de área total, 66.03 de área privativa, 280.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405032278
 8444406327115 ;PA ;AURORA DO PARA ;APARECIDA ;RUA PAJEU, N. S/N, ATUAL RUA SÃO JOÃO ;35.698,08;64.413,72;44.59;Casa, 71.00 de área total, 71.00 de área privativa, 110.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406327115
 8444407592165 ;PA ;AURORA DO PARA ;APARECIDA ;RUA BOA VISTA, N. SN, ALAMEDA NELSON DE SOUZA LEITE ;40.376,63;72.855,72;44.59;Casa, 0.00 de área total, 56.70 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407592165
 8444419189727 ;PA ;AURORA DO PARA ;APARECIDA ;RUA DO ARAME ALAMEDA SILVA, N. 02 ;32.155,14;58.020,84;44.59;Casa, 54.00 de área total, 54.00 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419189727
 8444404491015 ;PA ;AURORA DO PARA ;BAIRRO APARECIDA ;RUA PAJEU SN BAIRRO APARECIDA, N. 0, LADDIR SR OZONAN ;36.577,20;66.000,00;44.58;Casa, 0.00 de área total, 67.60 de área privativa, 105.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404491015
 8444406850233 ;PA ;AURORA DO PARA ;BAIRRO VILA NOVA ;RUA DO CAJUEIRO, N. S/N ;37.131,40;67.000,00;44.58;Casa, 0.00 de área total, 50.67 de área privativa, 105.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406850233
 8444407067630 ;PA ;AURORA DO PARA ;APARECIDA ;RUA SAO PEDRO, N. 0, CASA ;38.794,00;70.000,00;44.58;Casa, 0.00 de área total, 65.00 de área privativa, 117.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407067630
 8444407563890 ;PA ;AURORA DO PARA ;BAIRRO VILA NOVA ;RUA CURUZU, N. SN ;34.360,40;62.000,00;44.58;Casa, 0.00 de área total, 60.50 de área privativa, 91.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407563890
 8444407676474 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA DO COITÉ, N. SN ;45.444,40;82.000,00;44.58;Casa, 0.00 de área total, 65.00 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407676474
 8444411221346 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA SAO JOAO BATISTA, N. 69 ;33.806,20;61.000,00;44.58;Casa, 63.00 de área total, 63.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411221346
 8444416270205 ;PA ;AURORA DO PARA ;APARECIDA ;RUA SAO PEDRO II, N. 304 ;39.348,20;71.000,00;44.58;Casa, 0.00 de área total, 58.50 de área privativa, 112.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416270205
 8444417194669 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA RAIMUNDA MENDES QUEIROZ, N. 310 ;47.661,20;86.000,00;44.58;Casa, 0.00 de área total, 52.80 de área privativa, 111.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417194669
 8444418568678 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA TUPÃ, N. 60, LT 02 ;36.854,30;66.500,00;44.58;Casa, 0.00 de área total, 55.05 de área privativa, 120.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418568678
 8444418779814 ;PA ;AURORA DO PARA ;AURORA DO PARA ;RUA TUPÃ, N. 50, LT 03 ;39.902,40;72.000,00;44.58;Casa, 0.00 de área total, 55.49 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418779814
 8444403364478 ;PA ;AURORA DO PARA ;APARECIDA ;RUA ALMEIDA, N. SN ;37.882,14;64.000,00;40.81;Casa, 59.62 de área total, 59.62 de área privativa, 168.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403364478
 8444403834822 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA PINDARÉ, N. SN, Fachada com a identificação FNS 80 ;43.442,40;69.000,00;37.04;Casa, 0.00 de área total, 87.77 de área privativa, 161.70 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403834822
 8444403366837 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA MANOEL NILO, N. S/Nº, NÚMERO NA FACHADA DO IMÓVEL: 252 ;32.766,59;48.500,00;32.45;Casa, 0.00 de área total, 63.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403366837
 8444401325777 ;PA ;AURORA DO PARA ;CENTRO ;RUA SAO JOSE, N. SN, . ;95.000,00;95.000,00;0.00;Casa, 0.00 de área total, 85.05 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401325777
 8444404508805 ;PA ;AURORA DO PARA ;BAIRRO APARECIDA ;RUA SAO ROQUE, N. SN, NO LOCAL N 98 ;63.000,00;63.000,00;0.00;Casa, 0.00 de área total, 59.85 de área privativa, 91.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404508805
