
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8018780015289 ;RJ ;NILOPOLIS ;OLINDA ;RUA CORONEL JOSE MUNIZ, N. 744, CASA 01 ;61.203,60;108.000,00;43.33;Casa, 56.29 de área total, 56.29 de área privativa, 63.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8018780015289
 8018780017672 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DOUTOR MANUEL REIS, N. 559, CASA 05 ;54.969,90;97.000,00;43.33;Casa, 0.00 de área total, 41.30 de área privativa, 69.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8018780017672
 8444409090922 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA ROBERTO SILVEIRA, N. 1200, AP 101 ;87.271,80;154.000,00;43.33;Apartamento, 0.00 de área total, 68.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409090922
 8444410676102 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DOUTOR MANUEL REIS, N. 1589, Apto 202, LT 149 ;67.437,30;119.000,00;43.33;Apartamento, 0.00 de área total, 50.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410676102
 8444418717827 ;RJ ;NILOPOLIS ;CENTRO ;RUA SOFIA, N. 174, QD 02 LT 12A CS 05 ;111.073,20;196.000,00;43.33;Casa, 0.00 de área total, 62.44 de área privativa, 48.07 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418717827
 8444408415011 ;RJ ;NILOPOLIS ;NOSSA SENHORA DE FATIMA ;RUA PAULO CLAUDIO FREITAS, N. 147, CASA 10 ;104.726,16;184.800,00;43.33;Casa, 0.00 de área total, 71.00 de área privativa, 73.23 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408415011
 8444413379850 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA CARLOS BENEDETTI, N. 680, CS 01 ;76.504,50;135.000,00;43.33;Casa, 0.00 de área total, 48.60 de área privativa, 48.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413379850
 8444422712575 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA CARLOS BENEDETTI, N. 170, Apto 102 ;95.205,60;168.000,00;43.33;Apartamento, 0.00 de área total, 54.09 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422712575
 1444414729350 ;RJ ;NILOPOLIS ;CENTRO ;RUA TIRADENTES, N. 9 ;338.740,75;567.500,00;40.31;Casa, 0.00 de área total, 152.03 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414729350
 8444408068826 ;RJ ;NILOPOLIS ;CENTRO ;TRAVESSA JANE CLAUDIA DA SILVA, N. 30, Apto 201, 0 ;96.600,00;161.000,00;40.00;Apartamento, 0.00 de área total, 62.80 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408068826
 8444411606701 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DOUTOR MANUEL REIS, N. 1589, Apto 404, BL 02 ;81.000,00;135.000,00;40.00;Apartamento, 0.00 de área total, 52.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411606701
 8555522987543 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DOUTOR MANOEL REIS, N. 110, Apto 406, BL 03 LT 10 ;178.182,02;296.970,03;40.00;Apartamento, 0.00 de área total, 60.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522987543
 1444405668875 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DOUTOR MANUEL REIS, N. 1589, Apto 406, BL 1 ;89.026,11;137.811,32;35.41;Apartamento, 0.00 de área total, 50.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405668875
 1600000011634 ;RJ ;NILOPOLIS ;CENTRO ;RUA PROFESSORA LAIDE DE SOUSA BELEM, N. 170 ;895.062,71;1.385.546,00;35.41;Casa, 0.00 de área total, 360.00 de área privativa, 625.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, WC Emp, 3 sala(s), 1 lavabo(s), DCE, piscina, cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1600000011634
 1444409558292 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA FAGUNDES VARELA, N. 119 ;139.122,03;215.359,19;35.41;Casa, 0.00 de área total, 80.77 de área privativa, 168.50 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409558292
 1444402187507 ;RJ ;NILOPOLIS ;OLINDA ;RUA JOAO RODRIGUES DA CUNHA, N. 628, CASA 07 ;217.611,56;336.860,00;35.40;Casa, 0.00 de área total, 112.00 de área privativa, 142.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402187507
 1444407882173 ;RJ ;NILOPOLIS ;OLINDA ;RUA JOAO RODRIGUES DA CUNHA, N. 630 ;308.142,00;477.000,00;35.40;Casa, 0.00 de área total, 36.90 de área privativa, 161.15 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407882173
 1444407536984 ;RJ ;NILOPOLIS ;PAIOL DE POLVORA ;RUA ACACIO TORRES, N. 93, LT 23-A ;150.518,00;233.000,00;35.40;Casa, 0.00 de área total, 120.24 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407536984
 1444404453158 ;RJ ;NILOPOLIS ;CENTRO ;RUA JOAO PESSOA, N. 2224, CS 5, LT 05 ;290.700,00;450.000,00;35.40;Casa, 249.75 de área total, 171.29 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, Terraco, 3 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404453158
 1444406722342 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA MIRANDELA, N. 1233, Apto 201, LT 119, PÇA BENEDITO VAZ VIEIRA ;180.880,00;280.000,00;35.40;Apartamento, 0.00 de área total, 59.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406722342
 1444407151691 ;RJ ;NILOPOLIS ;CENTRO ;RUA R JOSE MADEIRA, N. 46, 102, 344-B, N. 46, Apto 102, LT. 344-B ;75.582,00;117.000,00;35.40;Apartamento, 37.73 de área total, 37.73 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407151691
 1444407505345 ;RJ ;NILOPOLIS ;CENTRO ;RUA DOUTOR RUFINO GONCALVES FERREIRA, N. 310, Apto 301, BL 01 ;126.616,00;196.000,00;35.40;Apartamento, 0.00 de área total, 59.93 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407505345
 1444408678367 ;RJ ;NILOPOLIS ;CENTRO ;RUA PROFESSOR ALFREDO GONCALVES FIGUEIRA, N. 100, LOJA 109 ;138.890,00;215.000,00;35.40;Loja, 0.00 de área total, 26.30 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408678367
 1444410476830 ;RJ ;NILOPOLIS ;CENTRO ;RUA LETICIA BARROS, N. 1541 ;383.078,00;593.000,00;35.40;Casa, 0.00 de área total, 140.42 de área privativa, 203.84 de área do terreno,  2 qto(s), a.serv, WC, DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410476830
 1555518463286 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA QUINTINO BOCAIUVA, N. 355, Apto 103 ;122.094,00;189.000,00;35.40;Apartamento, 0.00 de área total, 69.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555518463286
 8444407869370 ;RJ ;NILOPOLIS ;CENTRO ;RUA ERNESTO CARDOSO, N. 1568, 0 ;131.523,91;202.344,48;35.00;Casa, 0.00 de área total, 87.57 de área privativa, 208.98 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407869370
 1444414519550 ;RJ ;NILOPOLIS ;CENTRO ;RUA OLGA HERMONT, N. 1148, Apto 101, CASA 01 ;120.250,00;185.000,00;35.00;Apartamento, 0.00 de área total, 31.87 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414519550
 8444403409501 ;RJ ;NILOPOLIS ;CENTRO ;TRAVESSA MACHADO DE ASSIS, N. 40, Apto 302, BLOCO A LT240A ;124.150,00;191.000,00;35.00;Apartamento, 0.00 de área total, 64.49 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403409501
 8444419395467 ;RJ ;NILOPOLIS ;CENTRO ;RUA CARMELA DUTRA, N. 2456, Apto 302, BL A LT 122 ;146.770,00;225.800,00;35.00;Apartamento, 0.00 de área total, 60.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419395467
 1444406721001 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DOUTOR MANUEL REIS, N. 1589, Apto 308, BL 02 ;145.506,67;220.070,00;33.89;Apartamento, 0.00 de área total, 52.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406721001
 1444416097157 ;RJ ;NILOPOLIS ;CENTRO ;RUA MARIO DE ARAUJO, N. 1396, Apto 101, LT 136 ;468.184,96;679.218,00;31.08;Apartamento, 0.00 de área total, 190.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416097157
 1555520072299 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA MIRANDELA, N. 1233, Apto 0, COB 03 LT 119 ;217.070,00;310.100,00;30.00;Casa, 0.00 de área total, 109.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555520072299
 8555513071590 ;RJ ;NILOPOLIS ;CENTRO ;RUA SAO MANUEL, N. 35, Apto 203, LT 03 ;171.500,00;245.000,00;30.00;Apartamento, 0.00 de área total, 65.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513071590
 10164533 ;RJ ;NILOPOLIS ;NOSSA SENHORA DE FATIMA ;RUA PORTO ALEGRE, N. 106, LT 05 ;439.200,00;549.000,00;20.00;Casa, 0.00 de área total, 267.36 de área privativa, 300.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10164533
 1444403457800 ;RJ ;NILOPOLIS ;CABUIS ;RUA AMADEU LARA, N. 1249, LT 38 ;264.000,00;264.000,00;0.00;Casa, 0.00 de área total, 72.30 de área privativa, 60.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403457800
 1444407404417 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA MIRANDELA, N. 1233, Apto 1, 0 ;270.000,00;270.000,00;0.00;Apartamento, 0.00 de área total, 58.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407404417
 8555509171179 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DOUTOR MANUEL REIS, N. 110, Apto 305, BL02 ;300.000,00;285.000,00;0.00;Apartamento, 0.00 de área total, 57.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555509171179
 8444404570420 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA RUBENS DOS REIS SALES, N. 77, Apto 105, . ;200.000,00;186.726,02;0.00;Apartamento, 0.00 de área total, 44.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404570420
 1444414533642 ;RJ ;NILOPOLIS ;CABRAL ;RUA ROLDAO GONCALVES, N. 1326, LOTE 02 CASA 05 ;693.812,16;587.000,00;0.00;Casa, 0.00 de área total, 201.00 de área privativa, 185.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414533642
 8555516025301 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA MARECHAL DEODORO, N. 373, CASA 3 LOTE 536G ;165.000,00;132.500,00;0.00;Casa, 0.00 de área total, 66.00 de área privativa, 33.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555516025301
 8444407818406 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA SAO MATEUS, N. 362, CASA 01 ;150.624,05;120.000,00;0.00;Casa, 0.00 de área total, 50.59 de área privativa, 50.59 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407818406
 1444419069669 ;RJ ;NILOPOLIS ;CENTRO ;ESTRADA DR MANOEL REIS, N. 583, CS 07 ;298.130,85;210.000,00;0.00;Casa, 0.00 de área total, 93.71 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419069669
 1444407519583 ;RJ ;NILOPOLIS ;CENTRO ;RUA COMENDADOR RODRIGUES ALVES, N. 1336, CASA 05 LOTE 35C ;302.703,15;195.500,00;0.00;Casa, 0.00 de área total, 56.55 de área privativa, 56.55 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407519583
 1444417771919 ;RJ ;NILOPOLIS ;CENTRO ;TRAVESSA LUIZ GONCALVES JUNIOR, N. 27, PREDIO ;688.764,66;436.085,03;0.00;Casa, 0.00 de área total, 105.63 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417771919
 1444408359130 ;RJ ;NILOPOLIS ;NOVA CIDADE ;RUA RUI BARBOSA, N. 642, . ;926.444,85;513.000,00;0.00;Casa, 0.00 de área total, 320.00 de área privativa, 320.00 de área do terreno,  5 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408359130
 1444408122024 ;RJ ;NILOPOLIS ;CENTRO ;RUA  PRACINHA WALLACE PAES LEME, N. 1955, Apto 101, LT 281B CS 04 ;329.401,03;128.689,00;0.00;Apartamento, 0.00 de área total, 57.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408122024
 8555510221923 ;RJ ;NITEROI ;FONSECA ;RUA CONRADO BARBOSA DE SOUZA, N. 200, Apto 601, BL 02 ;66.600,00;148.000,00;55.00;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555510221923
 8444402474512 ;RJ ;NITEROI ;FONSECA ;RUA HENRIQUE LAGE, N. 97, CS 01 ;76.000,00;152.000,00;50.00;Casa, 0.00 de área total, 53.36 de área privativa, 171.56 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402474512
 8444411581598 ;RJ ;NITEROI ;FONSECA ;RUA MONSENHOR JOÃO DE BARROS UCHOA, N. 200, Apto 502, BL 03 RUA CONRADO BARBOSA DE SOUZA ;121.840,50;230.000,00;47.03;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411581598
 1555517993770 ;RJ ;NITEROI ;BALDEADOR ;ESTRADA BENTO PESTANA, N. S/N, SÍTIO 1 - JUNTO E ANTES DO 326 ;1.210.000,00;2.200.000,00;45.00;Terreno, 0.00 de área total, 0.00 de área privativa, 47325.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555517993770
 8444411349199 ;RJ ;NITEROI ;SAO DOMINGOS ;R PADRE ANCHIETA, N. 78, CS12A SOBRADO ;148.500,00;270.000,00;45.00;Casa, 98.00 de área total, 98.00 de área privativa, 102.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411349199
 8444410463648 ;RJ ;NITEROI ;ITAIPU ;RUA PROFESSOR EVERARDO BACKHEUSER, N. 2561, 0 ;134.116,40;242.000,00;44.58;Casa, 0.00 de área total, 74.62 de área privativa, 592.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410463648
 1555525084350 ;RJ ;NITEROI ;PIRATININGA ;RUA 142, LOT BAIRRO DE PIRATININGA, QD 286, LT ;211.052,00;380.000,00;44.46;Terreno, 0.00 de área total, 0.00 de área privativa, 380.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555525084350
 1555519815534 ;RJ ;NITEROI ;ENGENHO DO MATO ;RUA SETENTA E OITO, N. 344, CS 02 ;292.140,40;526.000,00;44.46;Casa, 0.00 de área total, 109.00 de área privativa, 460.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555519815534
 8555511853095 ;RJ ;NITEROI ;FONSECA ;RUA DR CONRADO BARBOSA DE SOUZA, N. 200, Apto 407, BL V, TIPO A2 ;64.738,95;114.238,49;43.34;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511853095
 8444404838899 ;RJ ;NITEROI ;BARRETO ;RUA GENERAL CASTRIOTO, N. 256/258, Apto 204 ;121.840,50;215.000,00;43.33;Apartamento, 0.00 de área total, 53.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404838899
 8444401509819 ;RJ ;NITEROI ;FONSECA ;RUA DOUTOR CONRADO BARBOSA DE SOUZA, N. 200, Apto 901, BLOCO 04 ;79.904,70;141.000,00;43.33;Apartamento, 48.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401509819
 8444408782340 ;RJ ;NITEROI ;ENGENHO DO MATO ;RUA SETENTA E OITO, N. 00, Apto CASA, LT 12 QD 93 ;68.004,00;120.000,00;43.33;Casa, 0.00 de área total, 35.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408782340
 1555513358670 ;RJ ;NITEROI ;FONSECA ;ALAMEDA SAO BOAVENTURA, N. 1210, SOBRADO ;100.129,99;176.000,00;43.11;Sobrado, 0.00 de área total, 117.16 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555513358670
 1444406637469 ;RJ ;NITEROI ;SANTA BARBARA ;RODOVIA RODOVIAL AMARAL PEIXOTO, Nº3928, APTO.201, N. 3928, Apto 201, BL.01 ;207.000,00;345.000,00;40.00;Apartamento, 84.17 de área total, 84.17 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406637469
 1444403431266 ;RJ ;NITEROI ;FONSECA ;TRAVESSA REGINA MAIA, N. 22 ;359.853,23;572.000,00;37.09;Casa, 0.00 de área total, 199.00 de área privativa, 0.00 de área do terreno,  6 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403431266
 1444404832590 ;RJ ;NITEROI ;FONSECA ;RUA RIODADES, N. 56, CS05 ;197.403,10;305.577,57;35.41;Casa, 0.00 de área total, 70.00 de área privativa, 102.11 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404832590
 1444414834782 ;RJ ;NITEROI ;FONSECA ;RUA CONRADO BARBOSA DE SOUZA, N. 200, Apto 403, BLOCO VII ;111.689,54;172.894,03;35.41;Apartamento, 48.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414834782
