
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444411837193 ;CE ;HORIZONTE ;PLANALTO DA GALILÉIA ;RUA JUVENAL SEMEAO N 300A, N. 300, CS A ;78.000,00;130.000,00;40.00;Casa, 0.00 de área total, 76.17 de área privativa, 198.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411837193
 8444412796482 ;CE ;HORIZONTE ;HORIZONTE ;RUA JUVENAL SEMEAO, N. 364, CS A ;83.400,00;139.000,00;40.00;Casa, 0.00 de área total, 62.19 de área privativa, 272.36 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412796482
 8444424193524 ;CE ;HORIZONTE ;CARNAUBAL  DIS DOURA ;RUA DINAMARCA, N. 109B, LT09 ;75.000,00;125.000,00;40.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424193524
 8444424318122 ;CE ;HORIZONTE ;CARNAUBAL  DISTRITO ;RUA DINAMARCA, N. 119B, . ;75.000,00;125.000,00;40.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424318122
 8444424744326 ;CE ;HORIZONTE ;CARNAUBAL  DIS DOURA ;RUA DINAMARCA, N. 142B, . ;78.000,00;130.000,00;40.00;Casa, 0.00 de área total, 60.70 de área privativa, 115.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424744326
 8444416473734 ;CE ;HORIZONTE ;CENTRO ;RUA  JOAO JOANA, N. 60, 0 ;96.900,00;161.500,00;40.00;Casa, 0.00 de área total, 95.00 de área privativa, 189.12 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416473734
 8444423689216 ;CE ;HORIZONTE ;CENTRO ;RUA  DINAMARCA, N. 76, B ;78.000,00;130.000,00;40.00;Casa, 0.00 de área total, 60.70 de área privativa, 231.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423689216
 8444424785120 ;CE ;HORIZONTE ;CENTRO ;RUA DINAMARCA, N. 154, A ;91.200,00;152.000,00;40.00;Casa, 0.00 de área total, 60.70 de área privativa, 231.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424785120
 8444409827224 ;CE ;HORIZONTE ;CATOLE ;RUA JOSE MARTINS DE SOUSA, N. 222, CSA GEMINADA ;100.200,00;167.000,00;40.00;Casa, 0.00 de área total, 76.25 de área privativa, 352.37 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409827224
 8444414253117 ;CE ;HORIZONTE ;MAL COZINHADO ;RUA JUSTINA ALVES DE ALMEIDA, N. 209, LT 03, QD 02 ;78.600,00;131.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 198.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414253117
 8444415522901 ;CE ;HORIZONTE ;MAL COZINHADO ;RUA JUSTINA ALVES DE ALMEIDA, N. 215, 0 ;78.600,00;131.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 198.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415522901
 8444416031391 ;CE ;HORIZONTE ;MAL COZINHADO ;AVENIDA JOAO DOMINGOS DE SOUSA, N. 267, LOTE 07 ;80.400,00;134.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 242.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416031391
 8444416207929 ;CE ;HORIZONTE ;MAL COZINHADO ;RUA PIO RODRIGUES, N. 1045A, 1045A ;79.800,00;133.000,00;40.00;Casa, 0.00 de área total, 66.80 de área privativa, 117.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416207929
 8787700247177 ;CE ;HORIZONTE ;MAL COZINHADO ;RUA PIO RODRIGUES, N. 343, LT 28 ;99.000,00;165.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700247177
 8787700247657 ;CE ;HORIZONTE ;MAL COZINHADO ;AVENIDA JOAO DOMINGOS DE SOUSA, N. 348, LT 02 ;90.000,00;150.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700247657
 8444417050985 ;CE ;HORIZONTE ;ZUMBI ;RUA 5, N. 198, CASA A ;100.761,60;167.936,00;40.00;Casa, 0.00 de área total, 71.26 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417050985
 8444406079979 ;CE ;HORIZONTE ;DIADEMA ;RUA  MARIA THAMYRES FERNANDES DE AQUINO, N. 516, CS A ;79.200,00;132.000,00;40.00;Casa, 0.00 de área total, 78.87 de área privativa, 601.06 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406079979
 8444406808547 ;CE ;HORIZONTE ;DIADEMA ;RUA MARIA FRANCISCA DE JESUS, N. 221, LT 2526  QD 14 ;101.400,00;169.000,00;40.00;Casa, 0.00 de área total, 96.21 de área privativa, 240.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406808547
 8444408925540 ;CE ;HORIZONTE ;DIADEMA ;RUA DAILSA MATIAS DE LIMA, N. 349, CS B ;93.600,00;156.000,00;40.00;Casa, 0.00 de área total, 77.61 de área privativa, 287.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408925540
 8444411013247 ;CE ;HORIZONTE ;DIADEMA ;RUA SANTA RITA, N. SN, CS 16 ;85.200,00;142.000,00;40.00;Casa, 0.00 de área total, 94.73 de área privativa, 720.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411013247
 8444412648750 ;CE ;HORIZONTE ;DIADEMA ;RUA PROFESSORA ZULEIDE BEZERRA DE CARVALHO, N. 990, CASA A ;81.000,00;135.000,00;40.00;Casa, 0.00 de área total, 73.22 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412648750
 8444415416567 ;CE ;HORIZONTE ;DIADEMA ;RUA JOAQUIM PEDRO MACIEL DE OLIVEIRA, N. 289, CASA A GEMINADA QD17 LT 20 ;93.000,00;155.000,00;40.00;Casa, 0.00 de área total, 82.80 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415416567
 8444416473475 ;CE ;HORIZONTE ;DIADEMA ;RUA MARCELINO DOMINGOS DE SOUSA (ANTIGA R B), N. 76, CS B ;85.800,00;143.000,00;40.00;Casa, 0.00 de área total, 80.98 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416473475
 8444417956550 ;CE ;HORIZONTE ;DIADEMA ;RUA NEUZA SENA DE JESUS ABREU, N. 92, LT 06D ;90.000,00;150.000,00;40.00;Casa, 0.00 de área total, 65.30 de área privativa, 181.36 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417956550
 8444419660357 ;CE ;HORIZONTE ;DIADEMA ;RUA PROFESSORA ZULEIDE BEZERRA DE CARVALHO, N. 872, . ;84.000,00;140.000,00;40.00;Casa, 0.00 de área total, 85.00 de área privativa, 179.92 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419660357
 8444407100394 ;CE ;HORIZONTE ;VERTENTE ;RUA ESPANHA, N. 197, CS A ;79.200,00;132.000,00;40.00;Casa, 0.00 de área total, 53.14 de área privativa, 264.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407100394
 8444409744531 ;CE ;HORIZONTE ;VERTENTE ;RUA MINISTRO JUAREZ TAVORA, N. 32, 0 ;102.000,00;170.000,00;40.00;Casa, 0.00 de área total, 105.70 de área privativa, 396.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409744531
 8444413136966 ;CE ;HORIZONTE ;VERTENTE ;TRAVESSA SALVINA MACHADO DE ALMEIDA, N. 13, 0 ;81.000,00;135.000,00;40.00;Casa, 0.00 de área total, 53.11 de área privativa, 180.35 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413136966
 8444414275900 ;CE ;HORIZONTE ;VERTENTE ;TRAVESSA SALVINA MACHADO DE ALMEIDA, N. 14, LT 01 ;91.800,00;153.000,00;40.00;Casa, 0.00 de área total, 53.11 de área privativa, 180.35 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414275900
 8444414626444 ;CE ;HORIZONTE ;VERTENTE ;TRAVESSA SALVINA MACHADO DE ALMEIDA, N. 34, CS A, QD 56, LT 03 ;82.200,00;137.000,00;40.00;Casa, 0.00 de área total, 53.11 de área privativa, 213.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414626444
 8444418927058 ;CE ;HORIZONTE ;VERTENTE ;RUA SALVINA MACHADO DE ALMEIDA, N. 584, CASA B  LT 12 ;78.000,00;130.000,00;40.00;Casa, 0.00 de área total, 64.49 de área privativa, 322.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418927058
 8444420712250 ;CE ;HORIZONTE ;VERTENTE ;RUA N, N. 89, CS A LT 19 ;73.800,00;123.000,00;40.00;Casa, 0.00 de área total, 60.15 de área privativa, 293.92 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420712250
 8444422012441 ;CE ;HORIZONTE ;VERTENTE ;RUA SERGIO IVAN GONDIM TEIXEIRA (ANTIGA RUA O), N. 51, CS B ;76.200,00;127.000,00;40.00;Casa, 0.00 de área total, 64.49 de área privativa, 174.14 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422012441
 8444409431681 ;CE ;HORIZONTE ;PLANALTO HORIZONTE ;RUA SAO JOAQUIM, N. 353, CS A ;91.200,00;152.000,00;40.00;Casa, 0.00 de área total, 68.96 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409431681
 8444409831280 ;CE ;HORIZONTE ;PLANALTO HORIZONTE ;RUA ALVARO NOBREGA TEIXEIRA, N. 81, LT 27  QD A ;81.600,00;136.000,00;40.00;Casa, 0.00 de área total, 67.42 de área privativa, 132.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409831280
 8444410973085 ;CE ;HORIZONTE ;PLANALTO HORIZONTE ;RUA MARIA JOSEFA DO NASCIMENTO, N. 288, LOTE01 ;74.580,00;124.300,00;40.00;Casa, 0.00 de área total, 79.63 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410973085
 8444418181676 ;CE ;HORIZONTE ;PLANALTO HORIZONTE ;RUA MARIA CRISTINO DE OLIVEIRA MONTEIRO, N. 66, LT 17 ;78.000,00;130.000,00;40.00;Terreno, 0.00 de área total, 0.00 de área privativa, 186.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418181676
 8444408884887 ;CE ;HORIZONTE ;DISTRITO INDUSTRIAL ;RUA ANTONIO RAMALHO, N. 160, LT 04 ;90.000,00;150.000,00;40.00;Casa, 0.00 de área total, 105.82 de área privativa, 350.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408884887
 8444409358364 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA CHICO PORO, N. 189, 0 ;107.400,00;179.000,00;40.00;Casa, 0.00 de área total, 108.77 de área privativa, 203.00 de área do terreno,  3 qto(s), WC, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409358364
 8444410659089 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;TRAVESSA MILTON  FIGUEREDO, N. 15, LOTE02 ;93.600,00;156.000,00;40.00;Casa, 0.00 de área total, 99.40 de área privativa, 200.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410659089
 8444410780597 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;TRAVESSA MILTON FIGUEIREDO, N. 67, LT 10 ;90.000,00;150.000,00;40.00;Casa, 0.00 de área total, 85.39 de área privativa, 168.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410780597
 8444414689098 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA ROMAO RAMALHO DA SILVA, N. 790, CASAB GEMINADA ;90.000,00;150.000,00;40.00;Casa, 0.00 de área total, 83.17 de área privativa, 275.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414689098
 8444417132620 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA ROMAO RAMALHO DA SILVA, N. 810, CASA B LT 05 ;78.000,00;130.000,00;40.00;Casa, 0.00 de área total, 83.17 de área privativa, 275.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417132620
 8444423540778 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA LEONILIA GOMES DE FREITAS, N. 110, CS B ;99.000,00;165.000,00;40.00;Casa, 0.00 de área total, 72.61 de área privativa, 152.94 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423540778
 8444414664753 ;CE ;HORIZONTE ;CAJUEIRO DA MALHADA ;RUA VINTE DE NOVEMBRO, N. 23, LT 03 ;95.400,00;159.000,00;40.00;Casa, 0.00 de área total, 90.00 de área privativa, 178.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414664753
 8444416392955 ;CE ;HORIZONTE ;CAJUEIRO DA MALHADA ;RUA IMPERADOR DOM PEDRO II, N. 85, CS A ;96.000,00;160.000,00;40.00;Casa, 0.00 de área total, 81.60 de área privativa, 396.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416392955
 8444423793889 ;CE ;HORIZONTE ;CAJUEIRO DA MALHADA ;RUA JOSE RUFINO, N. 65, CS B ;89.400,00;149.000,00;40.00;Casa, 0.00 de área total, 65.20 de área privativa, 305.33 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423793889
 8444425004148 ;CE ;HORIZONTE ;CAJUEIRO DA MALHADA ;RUA VINTE DE NOVEMBRO, N. 18, LT 02 ;81.000,00;135.000,00;40.00;Casa, 0.00 de área total, 94.44 de área privativa, 154.38 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425004148
 1555505034454 ;CE ;HORIZONTE ;GAMELEIRA ;RUA FRANCISCA GURGEL, N. 47, LT 29 ;78.845,40;131.409,00;40.00;Casa, 0.00 de área total, 52.00 de área privativa, 120.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555505034454
 8444410207480 ;CE ;HORIZONTE ;GAMELEIRA ;RUA FRANCISCA GOMES DA SILVA, N. 224, CS ;97.200,00;162.000,00;40.00;Casa, 0.00 de área total, 80.83 de área privativa, 233.10 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410207480
 8444412504325 ;CE ;HORIZONTE ;GAMELEIRA ;RUA FRANCISCA GOMES DA SILVA, N. SN, CS 216 ;94.693,80;157.823,00;40.00;Casa, 0.00 de área total, 80.83 de área privativa, 243.53 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412504325
 8444423303229 ;CE ;HORIZONTE ;GAMELEIRA ;RUA LETICIA NOGUEIRA PAIVA, N. 151A, CS A ;87.000,00;145.000,00;40.00;Casa, 0.00 de área total, 67.61 de área privativa, 140.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423303229
 8444423446836 ;CE ;HORIZONTE ;GAMELEIRA ;RUA LETICIA NOGUEIRA PAIVA, N. 139A, 0 ;84.604,26;141.007,10;40.00;Casa, 0.00 de área total, 67.61 de área privativa, 280.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423446836
 8444421906201 ;CE ;HORIZONTE ;LAGOINHA ;RUA JOAO PADRE DA SILVA, N. 48, LT 6B ;93.000,00;155.000,00;40.00;Casa, 0.00 de área total, 87.96 de área privativa, 262.50 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421906201
 8444428491511 ;CE ;HORIZONTE ;LAGOINHA ;AVENIDA ENIR SANTOS, N. 2240J, . ;75.000,00;125.000,00;40.00;Casa, 0.00 de área total, 81.47 de área privativa, 161.70 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428491511
 8444419543601 ;CE ;HORIZONTE ;CATOLE ;RUA JOAO EUSEBIO DA SILVA, N. 552, CASA B ;88.890,35;144.000,00;38.28;Casa, 0.00 de área total, 73.10 de área privativa, 286.14 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419543601
 8444423607597 ;CE ;HORIZONTE ;CARNAUBAL ;RUA DINAMARCA, N. 88B, LT 20 ;92.594,64;147.069,00;37.05;Casa, 0.00 de área total, 60.70 de área privativa, 231.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423607597
 8444419217151 ;CE ;HORIZONTE ;CARNAUBAL ;RUA AUSTRIA, N. 125A, LT 03 ;88.144,00;140.000,00;37.04;Casa, 0.00 de área total, 60.70 de área privativa, 232.66 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419217151
 8444411138295 ;CE ;HORIZONTE ;DIADEMA ;R MARIA FRANCISCA DE JESUS, N. 400, CASA B ;81.848,00;130.000,00;37.04;Casa, 95.79 de área total, 95.79 de área privativa, 180.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411138295
 8444411952251 ;CE ;HORIZONTE ;ALTO DA ESTRELA ;RUA MARIA BENTO DA SILVA, N. 35, CS A ;124.660,80;198.000,00;37.04;Casa, 69.97 de área total, 69.97 de área privativa, 792.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411952251
 8444411993144 ;CE ;HORIZONTE ;CAJUEIRO DA MALHADA ;RUA JOSE RUFINO, N. 107, CS B ;78.070,40;124.000,00;37.04;Casa, 71.01 de área total, 71.01 de área privativa, 363.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411993144
 1444410366580 ;CE ;HORIZONTE ;DIADEMA ;RUA DAILSA MATIAS DE LIMA NUMERO 371, N. 371 ;129.200,00;200.000,00;35.40;Casa, 0.00 de área total, 93.05 de área privativa, 350.42 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410366580
 8444405220996 ;CE ;HORIZONTE ;DIADEMA ;RUA ELIAS NICOLAU DE CARVALHO, N. 438, LT 18 ;102.048,91;157.000,00;35.01;Casa, 0.00 de área total, 75.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405220996
